job_title,company,location,description,age
Data Scientist, 7Park Data," Â â€“Â New York, NY"," We are looking for a Data Scientist who will help us discover actionable information and signals within the vast amounts of data we collect and process. Your primary focus will be to apply advanced statistical modeling techniques to large large, un/semi-structured datasets. At 7Park, our product is data, so the opportunities for an experienced data scientist are almost limitless. Solid data hygiene skills - the ability to assess ""messy"" data and locate insights -- are essential to success.  Compensation package: includes highly competitive salary, bonus, equity and 401(k) plan.  ResponsibilitiesLead discovery processes with stakeholders to identify data product requirements and the expected outcomePlan, develop, and apply leading-edge analytic and quantitative tools and modeling techniques to help 7Park Dataâ€™ clients gain insights and improve decision-makingReview internal and external analytical techniques, identify what data is available and relevant, source the necessary dataProcessing, cleansing, and verifying the integrity of data used for analysisCollaborate with Data Engineers and Software Developers to develop experiments and deploy solutions to productionUtilize patterns and variations in volume, speed and other characteristics of data to strength 7Park's data products, and develop new onesWrite research reports describing the experiment conducted, results, and findingsMake strategic recommendations to technology, product, and senior managementLeads the design and deployment of enhancements and fixes to systems as neededRequirementsMasterâ€™s Degree or higher with solid quantitative experience. PHD degree preferredFive years relevant professional experience with a proven track record of leveraging analytics and large amounts of data to drive significant business impactSolid knowledge of statistical techniques (parametric and non-paramentric methods, ML, visualization).Deep knowledge of statistical modeling in the R language and/or Python/PandasExperience modeling large data sets using Hadoop MapReduce, Spark, etc., is a plusExperience leading teamsCompany Description 7Park Data is the trusted source of consumer and business insights for global companies, powered by our proprietary insights platform of passively collected behavioral data with massive scale. 7Park Dataâ€™s industry-leading data intelligence products report on vital performance measures with unparalleled granularity and scale.  Our platform contextualizes real-time data more than 1 billion global consumers across 100+ countries to deliver businesses unprecedented clarity into marketplace trends, evolving customer preferences and company performance. 7Park Data has 50 employees and is headquartered in NYC. ", 7 days ago
Data Scientist, 7Park Data," Â â€“Â New York, NY"," We are looking for a Data Scientist who will help us discover actionable information and signals within the vast amounts of data we collect and process. Your primary focus will be to apply advanced statistical modeling techniques to large large, un/semi-structured datasets. At 7Park, our product is data, so the opportunities for an experienced data scientist are almost limitless. Solid data hygiene skills - the ability to assess ""messy"" data and locate insights -- are essential to success.  Compensation package: includes highly competitive salary, bonus, equity and 401(k) plan.  ResponsibilitiesLead discovery processes with stakeholders to identify data product requirements and the expected outcomePlan, develop, and apply leading-edge analytic and quantitative tools and modeling techniques to help 7Park Dataâ€™ clients gain insights and improve decision-makingReview internal and external analytical techniques, identify what data is available and relevant, source the necessary dataProcessing, cleansing, and verifying the integrity of data used for analysisCollaborate with Data Engineers and Software Developers to develop experiments and deploy solutions to productionUtilize patterns and variations in volume, speed and other characteristics of data to strength 7Park's data products, and develop new onesWrite research reports describing the experiment conducted, results, and findingsMake strategic recommendations to technology, product, and senior managementLeads the design and deployment of enhancements and fixes to systems as neededRequirementsMasterâ€™s Degree or higher with solid quantitative experience. PHD degree preferredFive years relevant professional experience with a proven track record of leveraging analytics and large amounts of data to drive significant business impactSolid knowledge of statistical techniques (parametric and non-paramentric methods, ML, visualization).Deep knowledge of statistical modeling in the R language and/or Python/PandasExperience modeling large data sets using Hadoop MapReduce, Spark, etc., is a plusExperience leading teamsCompany Description 7Park Data is the trusted source of consumer and business insights for global companies, powered by our proprietary insights platform of passively collected behavioral data with massive scale. 7Park Dataâ€™s industry-leading data intelligence products report on vital performance measures with unparalleled granularity and scale.  Our platform contextualizes real-time data more than 1 billion global consumers across 100+ countries to deliver businesses unprecedented clarity into marketplace trends, evolving customer preferences and company performance. 7Park Data has 50 employees and is headquartered in NYC. ", 7 days ago
Data Scientist, JBCConnect," Â â€“Â New York, NY"," Job Title: Data Scientist  Company Description: Leading Retail Company  Location: New York, NY or Dallas, TX or Chicago, IL Responsibilities: As the Data Scientist for Customer Insights, you will use your analytic capabilities to enable data-driven decisions and customer insights across the organization. Your specific responsibilities will include: Delivering statistical models, segmentation analysis, and customer insights that will inform major marketing spend and business decisionsConducting market research studies to learn customer needs, usage and preferences to inform marketing, pricing and product development decisionsConvert our data into meaningful and actionable business analysis and insightsPartnering with business teams to structure problems, extract and analyze data and present findings and recommendations to our leadership teamsRequirements:3-5 years of hands-on statistical modeling and/or marketing research experienceMinimum of a Bachelorâ€™ s degree in Statistics, Marketing research, Marketing, Business Administration, or related. Related Masterâ€™ s degree or MBA preferredExpertise in a variety of analytical techniques including: multivariate/logistic regression models, cluster analysis, predictive modeling, conjoint analysis, correspondence analysis, latent class segmentation, or other advanced methodsExperience with an analytics tool (SPSS, R, SAS) and proficiency in SQL and data manipulation is requiredExperience with questionnaire design, survey analysis and translating data into actionable insightsExperience in qualitative research including focus groups and online bulletin boardsExperience managing community panels and survey programming using DIY tools is preferredExperience working with large datasets including multi-channel, multi-brand, multi-product environments.Retail and ecommerce experience preferredStrong analytical, project management and communications skills Salary: Based on Experience", 21 days ago
Data Scientist, JBCConnect," Â â€“Â New York, NY"," Job Title: Data Scientist  Company Description: Leading Retail Company  Location: New York, NY or Dallas, TX or Chicago, IL Responsibilities: As the Data Scientist for Customer Insights, you will use your analytic capabilities to enable data-driven decisions and customer insights across the organization. Your specific responsibilities will include: Delivering statistical models, segmentation analysis, and customer insights that will inform major marketing spend and business decisionsConducting market research studies to learn customer needs, usage and preferences to inform marketing, pricing and product development decisionsConvert our data into meaningful and actionable business analysis and insightsPartnering with business teams to structure problems, extract and analyze data and present findings and recommendations to our leadership teamsRequirements:3-5 years of hands-on statistical modeling and/or marketing research experienceMinimum of a Bachelorâ€™ s degree in Statistics, Marketing research, Marketing, Business Administration, or related. Related Masterâ€™ s degree or MBA preferredExpertise in a variety of analytical techniques including: multivariate/logistic regression models, cluster analysis, predictive modeling, conjoint analysis, correspondence analysis, latent class segmentation, or other advanced methodsExperience with an analytics tool (SPSS, R, SAS) and proficiency in SQL and data manipulation is requiredExperience with questionnaire design, survey analysis and translating data into actionable insightsExperience in qualitative research including focus groups and online bulletin boardsExperience managing community panels and survey programming using DIY tools is preferredExperience working with large datasets including multi-channel, multi-brand, multi-product environments.Retail and ecommerce experience preferredStrong analytical, project management and communications skills Salary: Based on Experience", 21 days ago
Data Scientist, NBCUniversal," Â â€“Â New York, NY","Job Number 35198BR Job Title Data Scientist Business Segment Staff Sub-Business Enterprise Business Intelligence Posting Category Strategy & Business Development About Us NBCUniversal is one of the worldâ€™s leading media and entertainment companies in the development, production, and marketing of entertainment, news, and information to a global audience. NBCUniversal owns and operates a valuable portfolio of news and entertainment television networks, a premier motion picture company, significant television production operations, a leading television stations group, and world-renowned theme parks. NBCUniversalâ€™s policy is to provide equal employment opportunities to all applicants and employees without regard to race, color, religion, creed, gender, gender identity or expression, age, national origin or ancestry, citizenship, disability, sexual orientation, marital status, pregnancy, veteran status, membership in the uniformed services, genetic information, or any other basis protected by applicable law. Career Level Experienced Country United States State/Province New York City New York Responsibilities Here what youâ€™ll do in this role Be part of a team of Data Scientists that focus on the design and execution of advanced analytical data exploration, mining, inference, models and systems utilizing multiple traditional and non-traditional media measurement data sets  Develop and deliver high-impact tools and insights comprised of aggregated data sets and advanced algorithms with a clean user experience  Drive the collection and manipulation of new data and the refinement of existing data sources  Manage multiple priorities across a mix of ad-hoc and operational projects  Translate complex problems and solutions to all levels of the organization Qualifications/Requirements Basic Qualifications If this sounds like you, we canâ€™t wait to meet you!  1+ years of experience in an advanced analytics or consulting role or similar experience in academia  Advanced Degree (Masterâ€™s or Ph.D.) with a specialization in Statistics, Computer Science, Data Science, Economics, Mathematics, Operations Research or other quantitative field or equivalent  Experience and demonstrated proficiency in statistical methods (i.e., parametric and non-parametric regression, time-series, panel data analysis, survival analysis, etc.) and machine learning techniques (i.e., methods of supervised and unsupervised learning such as clustering, regression, classification, ensemble methods, etc.)  A strong understanding of the differences between inferential and predictive models and experience applying methods in both areas  Working knowledge of multiple analytics and programming languages such as R, Python, SAS, Julia, Java, Scala or similar  Familiarity with relational databases and SQL  Experience with data visualization techniques and concepts Fine Print for Eligibility If you think youâ€™d be awesome in this role, please submit a resume/CV through www.nbcunicareers.com to be considered  You must be willing to work in New York, NY Desired Characteristics Bonus Points if this describes you Team-oriented and collaborative approach with a demonstrated aptitude and willingness to learn new methods and tools  Experience with television ratings and digital measurement tools (Nielsen, Rentrak, comScore, Omniture, etc.)  Familiarity with cluster computing environments and Spark, Hive and/or Hadoop  Experience with large-scale video assets  Experience with computer vision and metadata generation from video", 7 days ago
Data Scientist, NBCUniversal," Â â€“Â New York, NY","Job Number 35198BR Job Title Data Scientist Business Segment Staff Sub-Business Enterprise Business Intelligence Posting Category Strategy & Business Development About Us NBCUniversal is one of the worldâ€™s leading media and entertainment companies in the development, production, and marketing of entertainment, news, and information to a global audience. NBCUniversal owns and operates a valuable portfolio of news and entertainment television networks, a premier motion picture company, significant television production operations, a leading television stations group, and world-renowned theme parks. NBCUniversalâ€™s policy is to provide equal employment opportunities to all applicants and employees without regard to race, color, religion, creed, gender, gender identity or expression, age, national origin or ancestry, citizenship, disability, sexual orientation, marital status, pregnancy, veteran status, membership in the uniformed services, genetic information, or any other basis protected by applicable law. Career Level Experienced Country United States State/Province New York City New York Responsibilities Here what youâ€™ll do in this role Be part of a team of Data Scientists that focus on the design and execution of advanced analytical data exploration, mining, inference, models and systems utilizing multiple traditional and non-traditional media measurement data sets  Develop and deliver high-impact tools and insights comprised of aggregated data sets and advanced algorithms with a clean user experience  Drive the collection and manipulation of new data and the refinement of existing data sources  Manage multiple priorities across a mix of ad-hoc and operational projects  Translate complex problems and solutions to all levels of the organization Qualifications/Requirements Basic Qualifications If this sounds like you, we canâ€™t wait to meet you!  1+ years of experience in an advanced analytics or consulting role or similar experience in academia  Advanced Degree (Masterâ€™s or Ph.D.) with a specialization in Statistics, Computer Science, Data Science, Economics, Mathematics, Operations Research or other quantitative field or equivalent  Experience and demonstrated proficiency in statistical methods (i.e., parametric and non-parametric regression, time-series, panel data analysis, survival analysis, etc.) and machine learning techniques (i.e., methods of supervised and unsupervised learning such as clustering, regression, classification, ensemble methods, etc.)  A strong understanding of the differences between inferential and predictive models and experience applying methods in both areas  Working knowledge of multiple analytics and programming languages such as R, Python, SAS, Julia, Java, Scala or similar  Familiarity with relational databases and SQL  Experience with data visualization techniques and concepts Fine Print for Eligibility If you think youâ€™d be awesome in this role, please submit a resume/CV through www.nbcunicareers.com to be considered  You must be willing to work in New York, NY Desired Characteristics Bonus Points if this describes you Team-oriented and collaborative approach with a demonstrated aptitude and willingness to learn new methods and tools  Experience with television ratings and digital measurement tools (Nielsen, Rentrak, comScore, Omniture, etc.)  Familiarity with cluster computing environments and Spark, Hive and/or Hadoop  Experience with large-scale video assets  Experience with computer vision and metadata generation from video", 7 days ago
Data Scientist, HelloFresh," Â â€“Â New York, NY","Get cooking with HelloFresh! At HelloFresh, our mission is to revolutionize the way we eat by making it more convenient and exciting to cook meals from scratch, at home. With offices all over the world, we deliver delicious meals to millions of customers, worldwide.  HelloFresh is one of the top three largest companies to come out of Europe over the past four years! Our growth trajectory and expansion has been phenomenal â€“ only three and half years after inception, we are active in nine markets, and on three continents.  We are recognized industry leadersâ€”receiving over $300M in investor funding, as well as numerous awards for our outstanding products & service. Data Scientist Job Description: HelloFresh is seeking a Data Scientist to support the Marketing team on all Direct Mail and offline marketing initiatives. To succeed in this role, youâ€™ll need a hunger for discovering information in massive amounts of data. Youâ€™ll need to be fluent in all data mining techniques, statistical analysis, and obsessed with customer experience. You will...Leverage data and advanced statistical and machine learning techniques to design, build, optimize and maintain predictive targeting modelsAnalyze and derive insights from direct mail and other marketing campaigns to help improve programs and drive a stronger ROI.Design experiments and evaluate results based on the model attributes and enhance targeting based on learnings on an ongoing basisWork with complex datasets across various platform to perform various types of analyses, including descriptive, prescriptive, inferential, causal, and exploratory analysesâ€”among othersConduct ad-hoc analysis that will impact the businessâ€™ bottom lineYou are...Team player: possess a fantastic can-do attitude (â€œnoâ€ù isnâ€™t in your vocabulary) and able to adapt skills to wherever you can best contribute to the teamA data junkie: you love finding the details in facts, statistics, and putting it all together for an actionable planMotivated: determined, self-starter, inspiredPassionate: thrive in a fast-paced and dynamic environment with frequent change and limited directionEnterprising to take up and start new projects. Able to achieve work with risk of failure.A critical thinkerâ€”who uses logic to identify alternatives, evaluate, and present approaches to solve complex problemsAt a minimum, you have...A Bachelorâ€™s Degree or Masterâ€™s in Statistics, Economics, Applied Mathematics, Computer Science, Data Science, or a related field.2+ yearsâ€™ experience delivering analytical solutions to complex business problems2+ yearsâ€™ experience with logistic regression, decision trees, survival analysis, design of experiment and other statistical techniques2+ yearsâ€™ experience managing and analyzing large data sets of data with advanced tools, such as R and PythonExperience extracting, transforming, and loading data from structured and unstructured databases, such as: Hadoop, MS SQL, MySQL, PostgreSQL, BigQuery etc.Other programming experience (Spark, Scala, Java, etc.) is a plusExperience with software development and architecture related to Marketing research, Customer Insights, or Consumer Behavior highly preferred. Our team is diverse, high-performing and international, helping us to create a truly inspiring work environment in which you will thrive! It is the policy of HelloFresh not to discriminate against any employee or applicant for employment because of race, color, religion, sex, sexual orientation, gender identity, national origin, age, marital status, genetic information, disability or because he or she is a protected veteran.", 6 days ago
Data Scientist, HelloFresh," Â â€“Â New York, NY","Get cooking with HelloFresh! At HelloFresh, our mission is to revolutionize the way we eat by making it more convenient and exciting to cook meals from scratch, at home. With offices all over the world, we deliver delicious meals to millions of customers, worldwide.  HelloFresh is one of the top three largest companies to come out of Europe over the past four years! Our growth trajectory and expansion has been phenomenal â€“ only three and half years after inception, we are active in nine markets, and on three continents.  We are recognized industry leadersâ€”receiving over $300M in investor funding, as well as numerous awards for our outstanding products & service. Data Scientist Job Description: HelloFresh is seeking a Data Scientist to support the Marketing team on all Direct Mail and offline marketing initiatives. To succeed in this role, youâ€™ll need a hunger for discovering information in massive amounts of data. Youâ€™ll need to be fluent in all data mining techniques, statistical analysis, and obsessed with customer experience. You will...Leverage data and advanced statistical and machine learning techniques to design, build, optimize and maintain predictive targeting modelsAnalyze and derive insights from direct mail and other marketing campaigns to help improve programs and drive a stronger ROI.Design experiments and evaluate results based on the model attributes and enhance targeting based on learnings on an ongoing basisWork with complex datasets across various platform to perform various types of analyses, including descriptive, prescriptive, inferential, causal, and exploratory analysesâ€”among othersConduct ad-hoc analysis that will impact the businessâ€™ bottom lineYou are...Team player: possess a fantastic can-do attitude (â€œnoâ€ù isnâ€™t in your vocabulary) and able to adapt skills to wherever you can best contribute to the teamA data junkie: you love finding the details in facts, statistics, and putting it all together for an actionable planMotivated: determined, self-starter, inspiredPassionate: thrive in a fast-paced and dynamic environment with frequent change and limited directionEnterprising to take up and start new projects. Able to achieve work with risk of failure.A critical thinkerâ€”who uses logic to identify alternatives, evaluate, and present approaches to solve complex problemsAt a minimum, you have...A Bachelorâ€™s Degree or Masterâ€™s in Statistics, Economics, Applied Mathematics, Computer Science, Data Science, or a related field.2+ yearsâ€™ experience delivering analytical solutions to complex business problems2+ yearsâ€™ experience with logistic regression, decision trees, survival analysis, design of experiment and other statistical techniques2+ yearsâ€™ experience managing and analyzing large data sets of data with advanced tools, such as R and PythonExperience extracting, transforming, and loading data from structured and unstructured databases, such as: Hadoop, MS SQL, MySQL, PostgreSQL, BigQuery etc.Other programming experience (Spark, Scala, Java, etc.) is a plusExperience with software development and architecture related to Marketing research, Customer Insights, or Consumer Behavior highly preferred. Our team is diverse, high-performing and international, helping us to create a truly inspiring work environment in which you will thrive! It is the policy of HelloFresh not to discriminate against any employee or applicant for employment because of race, color, religion, sex, sexual orientation, gender identity, national origin, age, marital status, genetic information, disability or because he or she is a protected veteran.", 6 days ago
Data Scientist, Vettery," Â â€“Â New York, NY","Heres the gist: Vettery is a tech company, but what we ultimately do is help people find their dream job. We are looking for self-starters who care about helping people find a job they love! Its pretty simple, we are looking for hungry people with an energy to disrupt an ancient industry, while also enjoying the perks of a growing startup.  Vettery is growing quickly and this role has the potential for huge impact on our trajectory. The focus of the data science team is on digitizing recruiting from candidate sourcing to profile vetting and curation to making the best matches between candidates and companies. Were looking to add a Data Scientist to work on decision support, product optimization, and operation scaling projects across these areas. Youll be reporting directly to our Director of Data Science and working closely with the product and engineering teams. The ideal candidate is a critical thinker and a good communicator who excels in a fast-paced environment. Responsibilities:Build machine learning infrastructure and models (e.g. recommendation engines, statistical models, NLP engines) that drive activity on our platform, scale our business, and enhance the user experienceCollaborate with engineering and product leaders, as well as the co-founders, to frame and tackle a problem, both mathematically and within the business contextDevelop creative solutions to our biggest data science and engineering challengesCommunicate rationale for decisions and findings from analyses to facilitate operation decisionsDesign and track experiments for data science products as well as analyses throughout the organizationIn short, contribute meaningfully on all phases of the data science product lifecycle (exploratory data analysis, model development, model productionizing, rollout, and evaluation)Requirements:Ph.D. in Statistics, Operations Research, Mathematics, Computer Science, or other quantitative field2+ years of industry experience delivering and scaling successful and innovative machine learning products (e.g. recommendation engines, experimentation systems)Track record of success working both independently and with key stakeholders to identify and solve data science problemsStrong skills in statistical languages (e.g. Python/R) and querying languages (e.g. SQL)Experience with NLP a plus! (but not required)With the above said, we always encourage people of all backgrounds and experiences to apply. We understand that job listings don't always allow your unique work history to shine so we invite you to show us what you know!The laundry list of tech we like: Python, PHP, Angular, Elasticsearch, AWS, MySQL, Apache. On the Data Science side, we're using Microservices API serving recommendations for our web app (Python, SQLAlchemy, MySQL, Flask). Benefits:Competitive salaryOpen vacation & sick timeMedical, vision, and dental insuranceApple laptop computerFrequent team outings, lunches, and team building eventsA beautiful office in Union Square, recently named one of Crains 100 Best Places to Work in New York CityLots of free food: stocked kitchen + beverages", 13 days ago
Data Scientist, Vettery," Â â€“Â New York, NY","Heres the gist: Vettery is a tech company, but what we ultimately do is help people find their dream job. We are looking for self-starters who care about helping people find a job they love! Its pretty simple, we are looking for hungry people with an energy to disrupt an ancient industry, while also enjoying the perks of a growing startup.  Vettery is growing quickly and this role has the potential for huge impact on our trajectory. The focus of the data science team is on digitizing recruiting from candidate sourcing to profile vetting and curation to making the best matches between candidates and companies. Were looking to add a Data Scientist to work on decision support, product optimization, and operation scaling projects across these areas. Youll be reporting directly to our Director of Data Science and working closely with the product and engineering teams. The ideal candidate is a critical thinker and a good communicator who excels in a fast-paced environment. Responsibilities:Build machine learning infrastructure and models (e.g. recommendation engines, statistical models, NLP engines) that drive activity on our platform, scale our business, and enhance the user experienceCollaborate with engineering and product leaders, as well as the co-founders, to frame and tackle a problem, both mathematically and within the business contextDevelop creative solutions to our biggest data science and engineering challengesCommunicate rationale for decisions and findings from analyses to facilitate operation decisionsDesign and track experiments for data science products as well as analyses throughout the organizationIn short, contribute meaningfully on all phases of the data science product lifecycle (exploratory data analysis, model development, model productionizing, rollout, and evaluation)Requirements:Ph.D. in Statistics, Operations Research, Mathematics, Computer Science, or other quantitative field2+ years of industry experience delivering and scaling successful and innovative machine learning products (e.g. recommendation engines, experimentation systems)Track record of success working both independently and with key stakeholders to identify and solve data science problemsStrong skills in statistical languages (e.g. Python/R) and querying languages (e.g. SQL)Experience with NLP a plus! (but not required)With the above said, we always encourage people of all backgrounds and experiences to apply. We understand that job listings don't always allow your unique work history to shine so we invite you to show us what you know!The laundry list of tech we like: Python, PHP, Angular, Elasticsearch, AWS, MySQL, Apache. On the Data Science side, we're using Microservices API serving recommendations for our web app (Python, SQLAlchemy, MySQL, Flask). Benefits:Competitive salaryOpen vacation & sick timeMedical, vision, and dental insuranceApple laptop computerFrequent team outings, lunches, and team building eventsA beautiful office in Union Square, recently named one of Crains 100 Best Places to Work in New York CityLots of free food: stocked kitchen + beverages", 13 days ago
Data Scientist, Intent Media," Â â€“Â New York, NY"," Intent Media is upending the e-commerce business model by using electronic market design and machine learning to enable the worlds leading online travel companies to publish competitive ads to users in the comparison-shopping portion of their purchase path. To create this opportunity, we manage a complex large-scale two-sided market mediated by a multi-item auction. What You Will Do: As a key member of our Data Science team, you will use your quantitative expertise to identify new areas of research and optimization, and then see those ideas through to production. Data Science is a fundamental contributor to Intent Medias success - your work will have a direct and tangible impact on the business.  There are no typical projects, but a workflow might involve performing research and analysis against petabytes of historical data using our collection of large-scale analytics tools like Spark, Presto, and Vertica, building prototypes using the scientific Python stack or another functional language, pairing with members of our engineering team to harden and deploy the functionality, and running live tests to monitor the results.  All of these steps take place in an environment of respect and collaboration, and the Data Science team is empowered to own its agile processes. Every member of the team is expected to be both a student and teacher, and we believe that the most effective Data Science team is one that is collectively learning and growing. Experience in coaching and mentoring colleagues at all levels is strongly desired. About You:PhD preferred in a quantitative discipline such as Operations Research, Statistics, Applied Math, Computer Science, or relatedSignificant industry experience in some or all of:Econometric / time-series modelsRegressionOptimization mathematicsAuction theoryExperience coaching and mentoring team membersSome experience writing production softwarein a language like Java, Ruby, Clojure, Scala, Python, or C++in an agile, collaborative environmentBonus Points:Experience with Hadoop or SparkExperience with AWS or other cloud service providersExperience in machine learning techniquesExperience in a Linux or other Unix-like environmentAbout Us:Intent Media uses predictive analytics to help travel brands maximize revenue per visitor. Sophisticated machine learning capabilities trained and fine tuned for years enable us to serve ads and conversion-boosting user experiences based on a unique understanding of where a given user is in the shopping journey.We operate in more than 40 countries with hundreds of airline, hotel, car rental, online travel agency and meta-search partners around the globe, including nine of the top 10 OTAs and meta-search sites in North America. Were over 120 people strong, with offices in NYC (HQ), London and Munich.Every day, were inspired by two pursuits. First, were building novel products that are upending ecommerce. Second, were building the company weve always wanted to work for one thats open, human and collaborative, where very smart people come together to share ideas and get things done. Weve been included on the Crains Best Places to Work in NYC list for five years running.Love Your Job!Our vibrant team accomplishes a lot every day, and our management insists upon work/life balance so that we never become stale. We infuse fun and learning time into our days and our vacation policy includes a minimum, but no maximum.Our employees enjoy coming to work, and we let them know they're valued.We dont take ourselves too seriously, but we take our work very seriously. We believe that in order for our employees to produce at their top level, they need to have intimate access to strategic decisions. Our flat structure and open communication allow for innovation from all levels ideas flow freely.We offer competitive compensation and great benefits; stock options; $2K learning budget; and company-wide social events.So what are you waiting for? Apply with your resume in just a few clicks! You can learn more about us at:www.intentmedia.com/productswww.intentmedia.com/abouthttp://intentmedia.tumblr.comwww.facebook.com/intentmedianycwww.twitter.com/intentmedia", 7 days ago
Data Scientist, Intent Media," Â â€“Â New York, NY"," Intent Media is upending the e-commerce business model by using electronic market design and machine learning to enable the worlds leading online travel companies to publish competitive ads to users in the comparison-shopping portion of their purchase path. To create this opportunity, we manage a complex large-scale two-sided market mediated by a multi-item auction. What You Will Do: As a key member of our Data Science team, you will use your quantitative expertise to identify new areas of research and optimization, and then see those ideas through to production. Data Science is a fundamental contributor to Intent Medias success - your work will have a direct and tangible impact on the business.  There are no typical projects, but a workflow might involve performing research and analysis against petabytes of historical data using our collection of large-scale analytics tools like Spark, Presto, and Vertica, building prototypes using the scientific Python stack or another functional language, pairing with members of our engineering team to harden and deploy the functionality, and running live tests to monitor the results.  All of these steps take place in an environment of respect and collaboration, and the Data Science team is empowered to own its agile processes. Every member of the team is expected to be both a student and teacher, and we believe that the most effective Data Science team is one that is collectively learning and growing. Experience in coaching and mentoring colleagues at all levels is strongly desired. About You:PhD preferred in a quantitative discipline such as Operations Research, Statistics, Applied Math, Computer Science, or relatedSignificant industry experience in some or all of:Econometric / time-series modelsRegressionOptimization mathematicsAuction theoryExperience coaching and mentoring team membersSome experience writing production softwarein a language like Java, Ruby, Clojure, Scala, Python, or C++in an agile, collaborative environmentBonus Points:Experience with Hadoop or SparkExperience with AWS or other cloud service providersExperience in machine learning techniquesExperience in a Linux or other Unix-like environmentAbout Us:Intent Media uses predictive analytics to help travel brands maximize revenue per visitor. Sophisticated machine learning capabilities trained and fine tuned for years enable us to serve ads and conversion-boosting user experiences based on a unique understanding of where a given user is in the shopping journey.We operate in more than 40 countries with hundreds of airline, hotel, car rental, online travel agency and meta-search partners around the globe, including nine of the top 10 OTAs and meta-search sites in North America. Were over 120 people strong, with offices in NYC (HQ), London and Munich.Every day, were inspired by two pursuits. First, were building novel products that are upending ecommerce. Second, were building the company weve always wanted to work for one thats open, human and collaborative, where very smart people come together to share ideas and get things done. Weve been included on the Crains Best Places to Work in NYC list for five years running.Love Your Job!Our vibrant team accomplishes a lot every day, and our management insists upon work/life balance so that we never become stale. We infuse fun and learning time into our days and our vacation policy includes a minimum, but no maximum.Our employees enjoy coming to work, and we let them know they're valued.We dont take ourselves too seriously, but we take our work very seriously. We believe that in order for our employees to produce at their top level, they need to have intimate access to strategic decisions. Our flat structure and open communication allow for innovation from all levels ideas flow freely.We offer competitive compensation and great benefits; stock options; $2K learning budget; and company-wide social events.So what are you waiting for? Apply with your resume in just a few clicks! You can learn more about us at:www.intentmedia.com/productswww.intentmedia.com/abouthttp://intentmedia.tumblr.comwww.facebook.com/intentmedianycwww.twitter.com/intentmedia", 7 days ago
Data Scientist, Two Sigma," Â â€“Â New York, NY"," Two Sigma is looking for Data Scientists from a variety of backgrounds to help propel and enhance its data-driven investment initiatives. As a Two Sigma Data Scientist, you will explore a breadth of challenges: identifying timely and unique data sets, diving deep into a diverse set of data domains, visualizing and exploring underlying data drivers, and developing data set features and forecasts. Responsibilities:Apply statistical analysis & modeling techniques with finance intuition to datasets large and small, advance existing initiatives and open opportunities to pursue new and previously unexplored research topics across a wide variety of industries and domainsOperate and extend the data science platform to deliver production-grade data curation and analysis servicesOwn end-to-end data workflows and develop deep domain expertise on the underlying actors and behaviors manifested through dataVisualize and explore data sets to enable the ideation and generation of new, predictive featureQualifications and Experience:Advanced degree in Computer Science is preferred3+ years of experience in data analysis or similar roleExperience applying statistical methods (distribution analysis, classification, clustering, etc.)Strong coding skills with data-frames are a prerequisite, example platforms include Pandas, R, Matlab, and Apache Spark Demonstrated experience highlighting innovation, creativity, and intuition, e.g the ability to laterally identify other sources of useful information and think 'outside the box'Prior Experience in finance is not required", 10 days ago
Data Scientist, Two Sigma," Â â€“Â New York, NY"," Two Sigma is looking for Data Scientists from a variety of backgrounds to help propel and enhance its data-driven investment initiatives. As a Two Sigma Data Scientist, you will explore a breadth of challenges: identifying timely and unique data sets, diving deep into a diverse set of data domains, visualizing and exploring underlying data drivers, and developing data set features and forecasts. Responsibilities:Apply statistical analysis & modeling techniques with finance intuition to datasets large and small, advance existing initiatives and open opportunities to pursue new and previously unexplored research topics across a wide variety of industries and domainsOperate and extend the data science platform to deliver production-grade data curation and analysis servicesOwn end-to-end data workflows and develop deep domain expertise on the underlying actors and behaviors manifested through dataVisualize and explore data sets to enable the ideation and generation of new, predictive featureQualifications and Experience:Advanced degree in Computer Science is preferred3+ years of experience in data analysis or similar roleExperience applying statistical methods (distribution analysis, classification, clustering, etc.)Strong coding skills with data-frames are a prerequisite, example platforms include Pandas, R, Matlab, and Apache Spark Demonstrated experience highlighting innovation, creativity, and intuition, e.g the ability to laterally identify other sources of useful information and think 'outside the box'Prior Experience in finance is not required", 10 days ago
