job_title,company,location,description,age
Data Scientist, QuantumBlack," Â â€“Â Boston, MA","Your Experience You will bring an exceptional academic background in a technical field combined with experience in developing and applying data science methods in a business context. You share our curiosity for new methods and technologies, and our enthusiasm for data science challenges. You are able to communicate complex analytics concepts in a clear and concise manner to senior leaders. What You'll DoHelp to drive the analytical scope and method for projects, including formulating and shaping the modelsUse Math, Stats and Machine learning to derive key insights across various industry sectors including sports, pharma, automotive and high-tech.Write highly optimized code to advance our internal Data Science toolboxDevelop world-class data science products for clients as well as for our data science teamWork on complex data sets from some of the worldâ€™s largest organizationsWork in a multi-disciplinary environment mixing highly skilled people in data science, data engineering and designPerhaps most importantly, you will work in one of the largest and most talented data science teams spread across London, Boston and SydneyBuild strong links with the academic world and constantly share ideas and stay ahead of the curve on the latest methodsRequirementsExperience in statistical modelling, machine learning and deep learningExperience in applying data science methods to business problems a plusProgramming experience in at least 2 of the following language: R, Python, Scala, SQL Educated to an MSc or PhD level in the field of Computer Science, Machine Learning, Applied Statistics or MathematicsStrong presentation and communication skills, with a knack for explaining complex analytical concepts to people from other fieldsTeam leadership, mentoring and project management skillsKnowledge of distributed computing or NoSQL technologies is a bonus", vor 30+ Tagen
Data Scientist, Decision Resources Group," Â â€“Â Boston, MA"," DRG is focusing on adding large scale â€œreal-world dataâ€ù into its business. This is a combination of medical insurance claims data, prescriptions data or information from medical record system covering a large portion of the relevant patient population. In order to effectively manage the billions of records that make up this type of data, DRG is building out real world data (RWD) infrastructure based on a distributed computing platform.  The Data Scientist will be focused on analyzing data and developing suitable algorithmic methods for connecting data sets or otherwise refine the information contained in our real-world data assets. ROLE DESCRIPTIONPerform deep dives into our real-world data assets searching for patterns and insights in specific areas of internal or customer interestDevelop solutions to real-world data related problems using statistical or algorithm based approachesBe part of the team implementing the RWD platform and its capabilities using an iterative approachWork with Product Owner, Business Analysts, Architects and other stakeholders to participate in business requirements and produce technical designs and development plans.Communicate complex technical topics to non-technical resources and leadership. Provide technical input on alternative approaches to issues that arise.Communicate and enforce coding standards. Perform code reviews and support an Agile, Test Driven development methodology.5-10% travel to subsidiary sites and other locationsRequirementsMaster's degree in computer science, statistics or related discipline3+ years of experience in a data analytics / science focused roleExpert knowledge in statistics, advanced methods, machine learning and related fieldsPrevious experience with distributed computing platforms such as Spark or Hadoop is a plus.Background in using open source technology and databasesExperience with Agile development methodologyPrior experience working in the healthcare/pharmaceutical or data-driven B-to-B applications is a plusCOMPANY INFORMATION Decision Resources Group (DRG) is a global information and technology services company that provides proprietary data and solutions to the healthcare industry. With over 1,000 employees and 17 offices worldwide, we have brought together best-in-class companies to provide end-to-end solutions to complex challenges in healthcare. Our team of highly knowledgeable experts reframe these challenges, enabling our customers to see the opportunities. To learn more, please visit our website at https://decisionresourcesgroup.com. Benefits Decision Resources Group offers a competitive compensation package and medical, dental, vision and life insurance programs from first day of employment. We also offer a 401(K) retirement plan after two complete months of employment. We are an equal opportunity employer.", vor 19 Tagen
Data Scientist, MassMutual Financial Group," Â â€“Â Boston, MA"," Massachusetts Mutual Life Insurance Company (MassMutual) is a leading mutual life insurance company that is run for the benefit of its members and participating policy owners. MassMutual offers a wide range of financial products and services, including life insurance, disability income insurance, long-term care insurance, annuities, retirement plans and other employee benefits. MassMutual is headquartered in Springfield, MA and its major subsidiaries include OppenheimerFunds and Barings.  Founded in 1851, MassMutual is committed to its purpose: We help people secure their future and protect the ones they love. Ranked No. 76 in the annual FORTUNEÂ® 500 ranking (FORTUNEÂ® Magazine, 6/15/16), MassMutual continues its long history of financial strength and maintains some of the highest financial strength ratings in any industry. We invite you to bring your bright, innovative ideas to MassMutual as we continue to help millions of Americans achieve their financial goals.  We continue to be recognized for our efforts to create a diverse and inclusive workplace! MassMutual is one of DiversityInc's 2016 Top 50 Companies for Diversity and ranked a 2016 Top 10 Company for Executive Women by the National Association for Female Executives. In 2015, after more than 15 years of earning a place on the Working Mother Top 100 Best Companies list, MassMutual was inducted into the Working Mother Hall of Fame. MassMutual also scored 100 percent on The Human Rights Campaign's Corporate Equality Index (CEI) to earn a spot on the CEI Best Places to Work List (2016). In addition, MassMutual has been recognized as a World's Most Ethical Company by the Ethisphere Institute and 2016 Military Friendly Employer by Military Friendly.  For more information, visit www.massmutual.com or find us on Facebook, Twitter, LinkedIn, YouTube, Google+ and Pinterest.  MassMutual Financial Group is a marketing name for Massachusetts Mutual Life Insurance Company (MassMutual) and its affiliated companies and sales representatives. POSITION SUMMARY MassMutual's Advanced Analytics group is seeking an exceptional, highly motivated and self-directed data scientist for its Boston office location. In this role, you will perform data-driven research, problem solving, and algorithm development through the systematic application of mathematics, statistics and computer science as well as cutting edge data technologies. Results of this work manifest themselves in a variety of ways, including interactive visualizations, presentations, publications, web applications, predictive algorithms, and APIs.  This is an opportunity to join a growing high performing team with diverse backgrounds in applied math, computer science and physics that have been tasked with developing, maintaining and extracting knowledge from a strategic data asset. Our work revolves around studying fundamental and high impact business questions that directly impact the direction of the company and industry at large. OVERALL RESPONSIBILITY:Assemble data sets from disparate sources and analyze using appropriate quantitative methodologies, computational frameworks and systemsDevelop algorithms and predictive models, create prototype systems, visualizations, and web applicationsDesign and analyze experimentsDisseminate findings to non-technical audiences through a variety of media, including interactive visualizations, reports and presentationsLead short term projects and participate in long term research initiativesMentor junior team membersCANDIDATE REQUIREMENTS:7+ years working with data and relevant computational frameworks and systemsExpert level understanding in any of the following areas: machine learning, probability and statistics (esp. Bayesian methods), natural language processing, operations research7+ years developing of probabilistic models and machine learning algorithmsExperience using data analytics with website and/or mobile apps strongly preferredExceptional problem solving skills and willingness to learn new concepts, methods, and technologiesExpert in data analysis using R or Python (numpy, scipy, matplotlib, scikit-learn, pandas, etc.) programming languagesKnowledge of HTML/CSS/Javascript, d3.js and web application frameworks (Flask, Django, Play!, etc.)Knowledge of NoSQL systems, Hadoop/map-reduce, Spark, Hbase, etc.Experience in database design and SQLAbility to work in a highly collaborative environmentOutstanding communication skills (publication history a plus)Authorized to work in the U.S. with or without sponsorship Education - M.S. or Ph.D. in a quantitative discipline (Computer Science, Statistics, Applied Mathematics, Electrical Engineering, Physics, etc.) is required COMPETENCIES: Critical Thinking: Focuses on important information without getting bogged down in unnecessary detail. Critically and logically evaluates the cost, risks and benefits of alternatives before coming to a solution. Probes and looks past symptoms to determine the underlying causes of problems and issues. Approaches problems holistically; defines connections, linkages, interdependencies and develops solutions.  Execution/Drives Results: Delegates. Monitors progress of others and redirects efforts when goals change or are not met. Holds people accountable for achieving their goals. Ensures that others have the resources, information, authority and support needed to achieve objectives.  Decision Making: Recognized the broad, systemic implications of problems and issues. Makes quick decisions in high stake situations, crises or conditions of uncertainly. Takes responsibility for communicating and implementing decisions.  Influence: Cultivates networks through the organization to garner support and create a foundation for influence. Negotiate persuasively to create win-win solutions for all parties. Projects self-assurance and confidence without arrogance.  Engage & Inspire: Fosters a sense of energy, ownership and personal commitment to the work. Creates an environment in which performance excellence is rewarded. Inspires others to stretch beyond what they thought they could do. Nurtures commitment to the organizations vision, values, purpose and direction. COMPENSATION: We pay competitive base salaries and we reward performance. Our salary structure is commensurate with experience. In addition, you will be eligible to participate in our comprehensive benefits program including medical insurance and 401(K).  MassMutual Financial Group is an Equal Employment Opportunity employer Minority/Female/Sexual Orientation/Gender Identity/Individual with Disability/Protected Veteran. We welcome all persons to apply.", vor 8 Tagen
Data Scientist, True Fit," Â â€“Â Boston, MA","Company Overview True Fit is a data-driven platform that uses one-of-a-kind data to help people find clothes and shoes that they love and keep. We have the world's most complete fashion dataset allowing us to connect consumers, brands, and retailers across the entire industry. This dataset is the fuel for deep personalization powered by AI and driven by our Science and Engineering teams. We are looking for energetic and motivated Scientists at all levels to join us at our downtown Boston location.  Our fashion retailer dataset is unparalleled, and our work is much more than analyzing sales and return patterns. What we doPersonalized recommendations - using Collaborative Filtering and both style and shape based recommender systems for personalized affinity predictions and recommendations.Large scale text classification - to categorize products and extract attributes which helps retailers better organize their product catalogs.Entity disambiguation - to help make sense of the thousands of different product sizes and to translate them all to a common scale.Anomaly detection - to identify strange user behavior and, to detect both internal and external system issues.What you will doDefine problems, research solutions, and figure out which data to use in your solution.Query, assemble, clean, and refine datasets in preparation for analysis.Analyze data using a variety techniques in order to build a proof of concept for your solution.Build high-quality prototypes and collaborate with the engineering team to implement the solution in a scalable framework, e.g. Spark.Communicate findings to stakeholders and a broader audience of technical and non-technical co-workers.Lead projects, work on teams, and mentor junior analysts/scientists.Required Experience/SkillsEducation and/or experience in a quantitative field. (PhD/Masters degree)Experience with statistics, mathematical modeling, and/or machine learning, and experience implementing such methods to tackle real world problems using real data.Experience with SQL.Experience with Python (familiarity with a statistical programming package, such as pandas, is a plus).Experience with big data tools and frameworks, such as Spark, is a plus.Excellent English communications skills (written and oral).Experience with text analysis or computer vision is a plus.Willingness to learn new tools as they become needed. We are proud to foster a workplace free from discrimination. We strongly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better product for the brands, retailers, and users that we work with. This is something we value deeply and we encourage everyone to come be a part of the digital revolution of fashion retail.", vor 30+ Tagen
Data Scientist, Analysis Group," Â â€“Â Boston, MA"," Title Data Scientist  City Boston  State MA  Description We are currently seeking Data Scientist to join our team. The ideal candidate should be passionate about working on cutting edge research and analytical services for Fortune 500 companies, global pharma/biotech firms and leaders in industries such as finance, energy and life sciences. The Data Scientist will be a contributing member to client engagements and have the opportunity to work with our network of world-class experts and thought leaders.  Job Functions and Responsibilities The candidate Data Scientist will help develop, maintain and teach new tools and methodologies related to data science and high performance computing. This position will also help Analysis Group in maintaining our leadership position in terms of advancing methodology and data computations. Key responsibilities for this position will include:  â€¢ Working with project teams to address data science/computing challenges â€¢ Identifying opportunities for technology to enhance service offerings  â€¢ Acting as a resource and participating in client engagements and research as part of the project team â€¢ Maintaining up-to-date knowledge of computing tools, providing technical training and helping to grow the in-house knowledge base â€¢ Presenting research at selected conferences; serving as an expert More specifically, Data Scientist will also be responsible for:  â€¢ Optimizing procedures for managing and accessing large databases (e.g., insurance claims, electronic health records, financial transactions)  â€¢ Creating interactive analytics portals and data visualizations (e.g., using R/Shiny, Python/Flask, D3) â€¢ Building and maintaining high performance computing (HPC) tools on grid and cloud computing environments â€¢ Developing and reviewing open source macros and packages in SAS, R, Python and other Object Oriented Languages â€¢ Establishing optimized procedures for repetitive or computationally intensive tasks (C, C++, Cuda-C) â€¢ Using natural language processing methodologies to work with EMR data, social media data and other unstructured data Qualifications  â€¢ Experience applying multiple software tools and languages to provide data-driven analytical solutions to decision makers or research teams â€¢ Strong credentials and experience in database management and data visualization â€¢ Ideally PhD in computer science with relevant experience. Other candidates with at least one year of experience in the field will also be considered  â€¢ Background in Statistics/Econometrics or Biostatistics â€¢ Extensive experience in programming language like Python, C++, Java â€¢ Knowledge of R and SAS â€¢ Familiar with online/cloud computing/storage (e.g., AWS) â€¢ Demonstrated experience working on project teams and collaborating with others â€¢ Strong communication skills", vor 30+ Tagen
Data Scientist, Bose," Â â€“Â Framingham, MA","Job Description Bose Corporation is a research company dedicated to developing breakthrough technologies and quality products that enrich people's lives. Reaching our goals requires uniquely talented individuals with a strong desire to grow and achieve â€“ individuals who share the values of passion, innovation, excellence and integrity that are embedded throughout our organization today.  Understanding how customers use our products is key to our success. The Market and Data Analytics team analyzes millions of data points collected during product use to inform data-driven decisions that improve our products and marketing. We are seeking a highly motivated data scientist who can transform raw data into meaningful insights, providing actionable recommendations that influence our stakeholders to take action. This individual will be part of a team that applies advanced statistical modeling, data visualization, and storytelling to strengthen Boseâ€™s competitive position in the marketplace. Specific responsibilities include:Mine, analyze, and model large structured and unstructured datasets, and apply advanced statistical predictive models and leading machine learning algorithms to solve business questions.Creatively translate business problems into a subset of data science problems that leverage appropriate methodology (e.g., classification, regression, clustering, probability estimation, etc.), evaluate the results rigorously, and transform the results into insights and recommendations that are clearly communicated to the business.Rigorously evaluate data quality for current and new data sources to ensure completeness, accuracy, and appropriate interpretation. Work with CIS colleagues to improve data quality monitoring and consistency.Identify and leverage appropriate tools/techniques, including Python, Spark, R, SQL, Tableau, and/or Impala. â€‹Work with data systems professionals to develop the infrastructure and format for new data sources so they can be leveraged and analyzed.Champion and educate the business and product owners on ways to extract value from data that can be collected from our productsRequirements:5+ years of experience applying quantitative skills to solve actual business problemsStrong foundation in data science and advanced analytics, including experience with algorithms, statistics and graphing softwareStrong technical skills, including experience with query, modeling, and data visualization tools. Python, SQL and Tableau experience strongly desired.Strong communication skills, with the ability to communicate statistical output in a manner that is engaging, understandable, and influentialStrong initiative, attention to detail, and ability to multi-taskExperience with business operations and analytics. Education:Bachelorâ€™s degree in a quantitative disciplineMasterâ€™s Degree preferred Bose is an equal opportunity employer that is committed to inclusion and diversity. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, genetic information, national origin, age, disability, veteran status, or any other legally protected characteristics. For additional information, please review: (1) the EEO is the Law Poster (http://www.dol.gov/ofccp/regs/compliance/posters/pdf/OFCCP_EEO_Supplement_Final_JRF_QA_508c.pdf); and (2) its Supplements (http://www.dol.gov/ofccp/regs/compliance/posters/ofccpost.htm). Please note, the company's pay transparency is available at http://www.dol.gov/ofccp/pdf/.pdf. Bose is committed to working with and providing reasonable accommodations to individuals with disabilities. If you need a reasonable accommodation because of a disability for any part of the application or employment process, please send an e-mail to Wellbeing@bose.com and let us know the nature of your request and your contact information.", vor 14 Tagen
Data Scientist, DataRobot," Â â€“Â Boston, MA"," As a Data Scientist, you will work on our machine learning platform and actively contribute to the development of our state-of-the-art preprocessing and modeling capabilities  We are looking for talented people with excellent engineering skills and deep knowledge of Machine Learning who can analyze problems, develop innovative solutions, and implement them for real-world use on top of our machine learning platform.  DataRobot is based around delivering best-in-class data science solutions and this position provides the opportunity to develop key components of our platform. Skills:7+ years of engineering experience with python3+ years of working experience in data sciencescikit-learnJava or C++GitStrong communication skills (English)Experience with:Writing memory-efficient pre-processing pipelinesClustering and unsupervised learningTime seriesNLPBonus:Visualizing data with javascriptKaggle grandmaster, former top 10, or current top 100RSparkGeospatial modelingPast experience with startupsCurrently located in Boston or SingaporeCore contributor of an open source machine learning or data science project", vor 30+ Tagen
Data Scientist, OwnerIQ," Â â€“Â Boston, MA"," ownerIQ (The Q) is looking for an experienced Data Scientist with mathematical depth and strong analytics background in a large-scale problem space, to join The Q's Research and Analytics Team. As a member of the team you will not only work with other Data Scientists, but also with campaign management and software engineering to research, design and ultimately prove or disprove the efficacy of algorithm changes designed to improve delivery and optimization of our clientsâ€™ campaigns. ResponsibilitiesWork with various groups across ownerIQ, in order to identify algorithmic deficiencies in our automated online buying platform.Collaborate with Data Science team to understand opportunities for improvement and identify possible problem solutions.Run data analysis, tests, software trials, visualizations, etc., to test proposed solutions.Generate design specs for system improvements and lead design reviews among both business and technical teams.Participate in software code reviews with engineering and validate software implementation.Quantify and present real world results of algorithmic system changes.RequirementsExperience/SkillsVery strong communication and collaboration skills (we see Data Science as a team sport!)Ability to understand complex optimization and campaign delivery problemsPassion for diving into extraordinarily large and complex data sets in order to glean valuable insightsB.S./M.S./Ph.D. in industrial engineering, physics, CS, math, operations research, or EEExperience with machine learning and other optimization algorithms, and manipulation of big data sets in order to establish optimal feature representationsTechnical experience in data manipulation technologies (SQL, Excel), languages (Python, R, Java), visualization (Tableau, Spotfire) and big data technology stack (Hadoop, Spark)Ability to adapt rapidly to new technologies5+ years of successful experience in a similar environment, including the ability to thrive in a healthy startup cultureNice to HaveRelevant publications in mathematically-heavy disciplineExperience in advertising technology and/or mobile technologiesBenefitsCompetitive base salary and bonusExcellent health & welfare benefits401(k)Equity grantsFlexible paid vacation time + 10 paid holidays per yearPaid parental leave for both new mother & fathers (up to 12 weeks)Fitness center onsiteshuttles to North & South stationClose to all the action and fun restaurants & barsVariety of local beers on tapBagel FridaysCompany paid lunch every month", vor 30+ Tagen
Data Scientist, Wayfair," Â â€“Â Boston, MA","Introduction to the team:The Data Science group is made up of team members with diverse skill sets across math and engineering, dedicated to solving some of the most analytically challenging problems here at Wayfair. The work we do encompasses:Data mining - uncover deep insight hidden in our vast repository of raw data, and provide tactical guidance on how act on findingsAlgorithm design - develop quantitative models, leveraging machine learning and advanced data analysis techniquesAlgorithm platform engineering - architect and build technical platforms for our algorithmic engines to run at scaleInfluencing business decisions - relentlessly leverage our work and encourage adoption across our business partners, to drive real business valueAs part of this role, you will be a creative thinker in how to solve problems, utilizing quantitative/technical skills along with business understanding to devise solutions. Youâ€™ll work within Wayfairâ€™s big data technology infrastructure in order to dive deep into our data sets and develop innovative new capabilities.The Data Science department covers three main topic areas. You will work in one of the following:Data Science Personalization builds sophisticated platforms designed to personalize customer experience to millions of unique shoppers across site and email. This includes working on different types of recommendations engines, as well as algorithms that machine-learn complex shopping behavior. The goal is to be intelligent and automated in making the experience more relevant for every user.Data Science Marketing builds the framework and algorithms that help guide Wayfairâ€™s $250M+ annual marketing investment. The work touches all marketing channels (TV, catalog and digital) and aims to improve our ability to measure marketing impact, improve our customer targeting and optimize our investments across millions of marketing campaigns.Data Science Operations builds data-driven solutions to support Wayfair operations teams, including Merchandising Operations, B2B, Supplier Performance, and Customer Service. The big goals are to enhance Wayfairâ€™s behind-the-scenes operational capabilities through rigorous use of algorithms and analysis.Responsibilities:Partner closely with business leads in Marketing, Product, or Operations to plan out valuable data science projectsWork in complex data systems and wrangle data from multiple sources including sales, customer, and clickstream databasesConduct analysis and build models to uncover key learnings from data, leading to appropriate strategy recommendationsServe as an algorithm and engineering lead to build advanced quantitative solutions into our overall technical platformWork alongside business stakeholders to apply our findings and developments and continually improve the Wayfair customer experienceQualifications:2+ years of experience in a quantitative or technical work environment or advanced degree (PhD or MA/MS) in quantitative field (e.g. mathematics, economics, operations research etc.)Intuitive sense of how quantitative and technical work aligns closely with business priorities and business valueAbility to effectively work with business leads: strong communication skills, ability to synthesize conclusions for non-experts and desire to influence business decisionsHigh comfort level with programming, e.g. languages such as SQL, Python, R, Scala, Java, C++, C#, PHP, etcKnowledge of quantitative methods â€“ statistics, machine learning, general data analysisIntense intellectual curiosity â€“ strong desire to always be learningAnalytical, creative, and innovative approach to solving open-ended problemsHighly collaborative, team-player attitudeAbout Wayfair:Wayfair Inc. offers an extensive selection of home furnishings and dÃ©cor across all styles and price points. The Wayfair family of brands includes:Wayfair, an online destination for all things homeJoss & Main, where beautiful furniture and finds meet irresistible savingsAllModern, a go-to online source making modern design more accessibleDwellStudio, a design house with a decidedly modern vibeBirch Lane, a collection of classic furnishings and timeless home dÃ©corWayfair generated $3.14 billion in net revenue for the twelve months ended September 30, 2016. Headquartered in Boston, Massachusetts with operations throughout North America and Europe, the company employs more than 5,600 people.Wayfair does not accept unsolicited candidate referrals or resumes / CVs from third-party vendors, including recruitment agencies. Wayfair will not be responsible or liable for any fees or costs associated with such unsolicited submissions. Tag: ANLT-BIDS", vor 30+ Tagen
Data Scientist (Product), Spotify," Â â€“Â Boston, MA"," We are looking for a Data Scientist to join the band and help drive a data-first culture across Spotify.  As a Data Scientist, our mission is to turn terabytes of data into insights and get a deep understanding of music and listeners to impact the strategy and direction of Spotify. You will study user behavior, strategic initiatives, markets, content, and new features and bring data and insights into every decision we make. Above all, your work will impact the way the world experiences music. What youâ€™ll do: Perform analyses on large sets of data to extract actionable insights that will help drive decisions across the business Communicate data-driven insights and recommendations to key stakeholders Work closely with cross-functional teams of analysts, product owners, marketers, designers, and others across the company who are passionate about Spotifyâ€™s success Work from our offices in BostonWho you are: You have at least 4+years of experience in a similar data scientist role and a degree in science, computer science, statistics, economics, mathematics, or similar quantitative discipline. You have a deep understanding of numbers, as well as a strong business sense. You have the technical competence to perform more advanced analytics: Coding skills (such as Python, Java, or Scala) Analytics tools experience (such as Pandas, R, SPSS, SQL, or Hadoop) Experience performing analysis with large datasets You are capable of tackling very loosely defined problems. You are a communicative person that values building strong relationships with colleagues and stakeholders and have the ability to explain complex topics in simple terms. We are proud to foster a workplace free from discrimination. We strongly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better product for our users and our creators. This is something we value deeply and we encourage everyone to come be a part of changing the way the world listens to music.", vor 30+ Tagen
Data Scientist, Jobcase," Â â€“Â Cambridge, MA","DescriptionDo you want to help over 70 million people find jobs? Do you want to help support a social media platform that is dedicated to connecting job seekers in a way thatâ€™s relevant and fun? Jobcase is the only social media site dedicated to empowering Americaâ€™s workforce. Jobcase provides a platform for all things job-related - especially access to the knowledge, experience and connections of 70 million other Jobcasers! We are one of Bostonâ€™s fastest growing Tech companies, as well as one of its best places to work, so bring your predictive modeling and machine learning talents to Jobcase to solve real-world problems. RequirementsYou have: A hunger to succeed in a fast-paced environment. Interest in understanding our jobseekers, and care for empowering them in their career goals. Strong expertise in one or more of these areas: - Statistics, machine learning, information retrieval - Software engineering, algorithms, object-oriented design - Business objective definition and prioritization PreferencesPreferences - BS or Masters in computer science, statistics, mathematics, economics or related technical / quantitative field - 3+ years of professional work experience (i.e. outside academia) - SQL experience is required - Experience developing in Java, Python or Ruby - Adept at algorithm design and selection - Clear communication skills Company CultureJobcase is the only social media site dedicated to empowering America's workforce. Available online and through an app, Jobcase provides one place to manage all things job-related, especially access to the knowledge, connections, and wisdom of over 70 million other Jobcasers.Perks - We pay 100% of the cost of both your medical and dental premiums directly to the insurance companies - Establish an HSA to cover any out-of-pocket expenses you may incur that are not covered by the insurance - Employee parking/MBTA costs - Host lots of fun all-company events - Fully stocked kitchen (our personal favorite)", vor 30+ Tagen
Data Scientist, SNI Technology," Â â€“Â Boston, MA","Data Scientist- (Salary is based on experience)Great Company, Culture and Benefits!!!Skills:7+ years of engineering experience with python3+ years of working experience in data sciencescikit-learnJava or C++GitStrong communication skills (English)Experience with:Writing memory-efficient pre-processing pipelinesClustering and unsupervised learningTime seriesNLPBonus:Visualizing data with javascriptKaggle grandmaster, former top 10, or current top 100RSparkGeospatial modelingPast experience with startupsCurrently located in Boston or SingaporeCore contributor of an open source machine learning or data science project", vor 10 Tagen
Data Scientist, Staples," Â â€“Â Framingham, MA","Position Summary:The Data Scientist is responsible for applying advanced analytical methods to improve decision-making at Staples. Using machine learning, statistical analysis, and mathematical optimization, the individual plays a key role in supporting the development of state-of-the-art solutions to complex decision-making problems. These problems will come from all parts of Staples and will include challenges like:Developing SKU demand prediction and item sourcing strategies that drive growth and profitability while minimizing Staplesâ€™ investment in inventory and achieving or exceeding service-level targets.Building and deploying algorithms that reduce order fulfilment costs across warehouse and transportation network through robotic automation, process control, and capacity optimization.Developing and implementing profitability models to ensure the right products are being offered to customers, and stocked in the right locations with right replenishment policies.Primary Responsibilities/Skills:Work closely with key business partners to understand business and operations-related problems, and then apply analytical methods to solve them.Communicate results to executive leadership.Analyze diverse sources of data, and implement innovative algorithms to realize actionable results.Qualifications:Basic:0-3 years industry experience plus PhD or 3-5 years industry experience plus MS in Computer Science, Statistics, Operations Research, Applied Mathematics, Applied Physics, or related fieldHands-on experience with advanced machine learning, data mining, statistical inference, mathematical modeling, and mathematical optimization techniques and technologiesHands-on experience with querying databases in order to drive required analysis independently and swiftlyExcellent ability to communicate complex quantitative analysis in a clear, precise, and actionable manner with both technical and non-technical stakeholdersKeen attention to detail, and ability to dive deepPreferred:Experience developing large scale systems using parallel and distributed computingExperience working with development toolsets such as Spark, Hadoop, Python, C , Java, R, H2O, Shiny, Docker, MYSQL, Teradata, NOSQL, etc.Hands-on experience with object oriented design, service oriented architecture, open source technologies, and Linux operating systemDevelopment experience with web application systems & technologies such as HTML5, AngularJS, JavaScript, CSS, XML, REST, GIT, and AJAXExperience using advanced supervised and unsupervised learning techniques, natural language processing, robotics, markov decision process, deterministic and non-deterministic mathematical programming, constraint satisfaction, and control theoryExperience with various areas of the supply chain such as customer order, inventory, warehouse, and transportation managementThe ability to think big, manage ambiguity to move quickly, and deliver results in an entrepreneurial environmentFearless but thoughtful in their pursuit of resultsFlexible and resourceful, and easily adaptable to changes in environment and prioritizationAdditional Information:Staples is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran status, disability, or any other basis protected by federal, state, or local law.", vor 30+ Tagen
Data Scientist, Milliman," Â â€“Â Cambridge, MA","About You We are seeking talented data scientists to join our data modeling team. This position will help define how our products will evolve by working closely with engineers to rapidly prototype new features and complementary products, delivering our customers actionable intelligence from large data sets. The role involves research as well as software implementations of machine learning prototypes and experiments. Data Scientists must be able to translate client needs into tangible results, architect solutions and shepherd products through prototype phase. Requirements will be vague. Iterations will be rapid. Researchers must be nimble and take smart risks. ResponsibilitiesMine and analyze data pertaining to clientsâ€™ business experience to discover critical business insights.Generate ideas for new products, from directing high-level concept formation to prototyping.Synthesize research data, turning data to actionable insights and specific model requirements.Quickly deploy out-of the-box solutions where possible, innovate when necessary.Stay current with advancements in machine learning and advocate for the appropriate application of those advancements in our own products.Work closely with engineers and production developers to ensure clear, effective communication within the team.Occasionally develop short, optimized pieces of code.Candidate Profile As a candidate, you must have facility in bringing ideas to a scalable reality, meeting equally well the needs of users and business goals. You are equal parts researcher, information architect and hacker. You communicate and collaborate well with software engineers. You care deeply about the details while always keeping the big picture in mind. You enjoy developing creative solutions to difficult problems in an autonomous, startup environment and close collaboration with various teams and industry experts. We understand that no candidate matches up completely with the desired skills listed below, but if you are willing to learn and grow your knowledge base in a great environment then you should talk with us. Skills and QualificationsMachine learning and/or statistics courseworkFamiliarity with recent large-scale machine learning tools (e.g. TensorFlow, Torch, Spark, Hadoop) a plus, but not required. Familiarity with a modern scripting language (like Python)Database experience (SQL) a plus, but not requiredResearch oriented â€“ you seek to understand model behavior, not just apply tools blindlyAble to adapt quickly, and draw from a range of tools as neededIndustry experience a plusBS/MS to Ph.D levels available", vor 30+ Tagen
Data Scientist, Apptopia," Â â€“Â Boston, MA","**We are only considering local candidates at this time. This is an onsite, full-time position (cannot be done remotely or on a freelance/consulting basis).Backed by well known investors like Mark Cuban and Ashton Kutcher, Apptopia is the fastest growing mobile app intelligence company in the world. Our data science group is the heart of the organization and our mission is to make Apptopia's mobile intelligence the most trusted in the industry, and relentlessly seek to discover new ways to harness our data to create value for customers.First and foremost, we are looking for hackers, makers, doers that have grit, hustle, and strive for excellence in everything they do.As a Data Scientist, you will:â—è Be creative and clever in solving complex computational problems in the face of large, messy, and incomplete dataâ—è Manage several long term research projects and short term ad hoc analyses that inevitably happen during rapid growth.â—è Develop a deep understanding of the global app market, our product functionality and customer perspective to provide context for every problem.â—è Conduct EDA to generate new hypotheses and insights so that we know things before anyone else.â—è Engage with stakeholders to produce clear, compelling, actionable insights that influence product and service improvements that will influence the future of the global app economy.Do you want to be a part of a world-class data science group that drives the future of a business and an industry? Come join us.Qualificationsâ€¢ 1-3 years experience of data science in Râ€¢ Insatiable curiosity and team player, this is a place where â€œIâ€ù comes to die.â€¢ Strong interpersonal, communication and consulting skills.â€¢ Demonstrable depth of coding skills (algorithms, data structures)â€¢ BIG data skills. Demonstrable experience computing on large complex and often times unstructured data sets (Spark is preferred).â€¢ Analytical chops. Bachelors degree in computer science, statistics, mathematics, economics, or other quantitative-focused field or rigorous online programs such as edX/Udacity. Other signals can substitute for formal schooling, such as publications in these respective fields.â€¢ Demonstrable experience in data analysis and applying statistical concepts; foundational understanding of ML techniques preferred (experience with H2O.ai ML platform is a plus)â€¢ Familiarity with AWS and Databricks is a plus. About Apptopia:Apptopia provides highly accurate data and intelligence on the mobile app industry by estimating downloads, revenues, and active users for every mobile app in every world. We also provide deep SDK analysis and recognition.Our actionable app store data and intuitive business intelligence tool helps companies like Facebook, Verizon, & AMC Theaters make more informed decisions.", vor 30+ Tagen
