"","job_title","company","location","description","age"
"305","Case Manager"," WellCare"," – Chicago, IL"," Coordinates the care and services of selected member populations across the continuum of illness. Promotes effective utilization and monitors health care resources. Assumes a leadership role within the interdisciplinary team to achieve optimal clinical and resource outcomes. Works with the Supervisor / Manager of Case Management to assess, plan, implement, coordinate, monitor and evaluate services and outcomes to maximize the health of the Member. Essential Functions:In conjunction with the PCP and member, completes a comprehensive assessment and develops a care plan utilizing clinical expertise to evaluate the member's need for alternative services. Assess short-term and long-term needs and establishes case management objectives.Manages 60 to 80 active cases based on case intensity and acuity. Specialty Case Manager case loads may vary.Interacts continuously with member, family, physician(s) and other providers utilizing clinical knowledge and expertise to determine medical history and current status. Assess the options for care including use of benefits and community resources to update the care plan.Acts as liaison and member advocate between the member/family, physician and facilities/agencies.Maintains accurate records of case management activities in the EMMA System using clinical guidelines.Coordinates community resources with emphasis on medical, behavioral and social services. Applies case management standards and maintains HIPAA standards and confidentiality of protected health information. Reports critical incidents and information regarding quality of care issues.Ensures compliance with all state and federal regulations and guidelines in day-to-day activities.Schedules or facilitates scheduling appointments and follow-up servicesRequests consultation and diagnostic reports from network specialists.Contacts members to remind them about upcoming appointments and/or missed appointments.Participates in monthly chart audits.Performs special projects as assigned.Additional Responsibilities:Case load may differ by state and/or location based on contract requirements, membership, plan and/or operational best practice.Some states and/or locations may require nurses to occasionally travel to facility or inpatient bedside to conduct assessments or face to face visits.Specific state specialty programs may require initial and annual training hours related to the area of specialty.LI-WellcareCandidate Education:Required a High School or GEDPreferred a Bachelor's Degree in nursing or related fieldRequired Illinois's HIV/AIDS specialty program requires either a Bachelor's degree or 4 years Case management experience and experience in addictive & dysfunctional family systems, racial & ethnic minorities, homosexuals, persons with AIDS and substance abusers.Required Illinois's Children with High Needs program requires a bachelor's degree in nursing, social sciences, social work or related field.Candidate Experience:Required 2 years of experience in a clinical acute care position(s), preferably in home health, physicians office or public healthRequired 1 year of experience in current case management experienceCandidate Skills:Intermediate ability to drive multiple projects a plusIntermediate ability to multi-taskIntermediate ability to work in a fast paced environment with changing prioritiesIntermediate ability to work independently, handle multiple assignments and prioritize workloadIntermediate demonstrated time management and priority setting skillsIntermediate demonstrated interpersonal/verbal communication skillsIntermediate ability to create, review and interpret treatment plans Ability to create, review and interpret treatment plansIntermediate demonstrated negotiation skillsIntermediate ability to effectively present information and respond to questions from families, members, and providersAbility to effectively present information and respond to questions from peers and managementIntermediate ability to implement process improvementsLicenses and Certifications: A license in one of the following is required: Required Licensed Registered Nurse (RN)Preferred Certified Case Manager (CCM)Required must have or become IM-CANS certified within 30 days of hire/start and be re-certified annuallyTechnical Skills:Required beginner Microsoft ExcelIntermediate knowledge and skills of MS Office including Word and Outlook ExpressRequired Beginner Healthcare Management Systems (Generic)Languages:Preferred Bilingual skills"," 1 days ago"
"306","Advance Woundcare Clinical Resource Specialist"," Integra LifeSciences"," – Chicago, IL"," Integra LifeSciences, a world leader in medical technology, is dedicated to limiting uncertainty for surgeons, so they can concentrate on providing the best patient care. Integra offers innovative solutions in orthopedic extremity surgery, neurosurgery, reconstructive and general surgery, and regenerative wound care.  Integra's orthopedic products include devices and implants for foot and ankle, hand and wrist, shoulder and elbow, tendon and peripheral nerve protection and repair. Integra is a leader in neurosurgery, offering a broad portfolio of implants, devices, instruments and systems used in neurosurgery, neuromonitoring, neurotrauma, and related critical care. Integra’s Tissue Technologies is an in-patient and outpatient Regenerative product portfolio, which includes products for wound care, burns, abdominal reconstruction, and plastic & reconstructive surgery. In the United States, Integra is a leading provider of surgical instruments to hospitals, surgery centers and alternate care sites, including physician and dental offices.  Founded in 1989 Integra is headquartered in Plainsboro, New Jersey and has over 3,300 employees worldwide. Integra's common stock is listed on The NASDAQ Stock Market under the symbol ""IART.""  The Clinical Resource Specialist supports the vision of a global, market leading wound care organization: Promotes the educational growth and development of the sales force with materials and within approved parameters.Develops collegial/professional relationships with HCPs to improve patient and clinical outcomes.Develops an evidence-based approach to promotional activities. Promotes an environment to assist with identification of potential KOLs and refers to Medical Affairs potential investigators for development of clinical evidence Ensures compliance with Integra policies and proceduresDUTIES AND RESPONSIBILITIESDevelops and delivers educational programs to appropriate audiences and groups and specifically those of the larger target audiences including corporate account and at the national and international levels. (Approved Program content and materials)Coordinates clinical resource and education activities with sales force, sales management and Corporate Accounts to assist in the achievement of sales goals. This will include a significant amount of travel (approximately 40% – 50%) assisting sales managers with presentations to customers.Explores with clients, territory managers, and regional managers, issues related to customer clinical and practice needs and assists in the implementation of programs/presentations to meet those needs. Recognizes and refers off-label questions to Medical Affairs.Seeks opportunities to represent the company in national forums - speaking opportunities, committee or board membership, and/or writing for publication.Assists in the development of curricula and all related materials for educational programs. This includes both medical educational materials and programs for customers, as well as educational materials and programs for sales reps.Maintains state-of-the-art knowledge of current clinical literature, trends in healthcare and related topics through survey and research utilizing traditional and innovative resources.Develops and maintains collegial relationships with healthcare professionals, industry leaders, and business partners.Participates in educational events and business meetings with corporate partners to act as the key clinical contact when needed for the partner from the bedside level to the C-suite.Participates in professional organizations on local, regional and national levels. Participates in trade shows as requested.Acts as a Company clinical resource representative, answering clinical questions when appropriate (from end users, clinicians, or Company’s internal regulatory/quality department)DESIRED MINIMUM QUALIFICATIONS The requirements listed below are representative of the knowledge, skill and/or ability required for his position. Educational preparation includes a Bachelor’s degree in nursing, physical therapy or a related specialty; WOCN or CWS strongly preferred, completion required within first year of hirePrevious experience in a similar role of field-based sales and marketing support at another wound care company with demonstrated successKnowledge of the wound care industry, prior experience with tissue products strongly preferredDemonstrates evidence of expertise and leadership in the practice of wound care to complement the vision of the company.Experience in developing and implementing educational programs for HCPs, including physicians and nurses.Confident, experienced public speaker including large national or international events.Prior experience in managing field based direct reports.This position requires 50-75% travel.Computer Literate: MS Office Suite (Word, Excel, Power Point), Outlook)"," 1 days ago"
"307","Advance Woundcare Clinical Resource Specialist"," Integra LifeSciences"," – Chicago, IL"," Integra LifeSciences, a world leader in medical technology, is dedicated to limiting uncertainty for surgeons, so they can concentrate on providing the best patient care. Integra offers innovative solutions in orthopedic extremity surgery, neurosurgery, reconstructive and general surgery, and regenerative wound care.  Integra's orthopedic products include devices and implants for foot and ankle, hand and wrist, shoulder and elbow, tendon and peripheral nerve protection and repair. Integra is a leader in neurosurgery, offering a broad portfolio of implants, devices, instruments and systems used in neurosurgery, neuromonitoring, neurotrauma, and related critical care. Integra’s Tissue Technologies is an in-patient and outpatient Regenerative product portfolio, which includes products for wound care, burns, abdominal reconstruction, and plastic & reconstructive surgery. In the United States, Integra is a leading provider of surgical instruments to hospitals, surgery centers and alternate care sites, including physician and dental offices.  Founded in 1989 Integra is headquartered in Plainsboro, New Jersey and has over 3,300 employees worldwide. Integra's common stock is listed on The NASDAQ Stock Market under the symbol ""IART.""  The Clinical Resource Specialist supports the vision of a global, market leading wound care organization: Promotes the educational growth and development of the sales force with materials and within approved parameters.Develops collegial/professional relationships with HCPs to improve patient and clinical outcomes.Develops an evidence-based approach to promotional activities. Promotes an environment to assist with identification of potential KOLs and refers to Medical Affairs potential investigators for development of clinical evidence Ensures compliance with Integra policies and proceduresDUTIES AND RESPONSIBILITIESDevelops and delivers educational programs to appropriate audiences and groups and specifically those of the larger target audiences including corporate account and at the national and international levels. (Approved Program content and materials)Coordinates clinical resource and education activities with sales force, sales management and Corporate Accounts to assist in the achievement of sales goals. This will include a significant amount of travel (approximately 40% – 50%) assisting sales managers with presentations to customers.Explores with clients, territory managers, and regional managers, issues related to customer clinical and practice needs and assists in the implementation of programs/presentations to meet those needs. Recognizes and refers off-label questions to Medical Affairs.Seeks opportunities to represent the company in national forums - speaking opportunities, committee or board membership, and/or writing for publication.Assists in the development of curricula and all related materials for educational programs. This includes both medical educational materials and programs for customers, as well as educational materials and programs for sales reps.Maintains state-of-the-art knowledge of current clinical literature, trends in healthcare and related topics through survey and research utilizing traditional and innovative resources.Develops and maintains collegial relationships with healthcare professionals, industry leaders, and business partners.Participates in educational events and business meetings with corporate partners to act as the key clinical contact when needed for the partner from the bedside level to the C-suite.Participates in professional organizations on local, regional and national levels. Participates in trade shows as requested.Acts as a Company clinical resource representative, answering clinical questions when appropriate (from end users, clinicians, or Company’s internal regulatory/quality department)DESIRED MINIMUM QUALIFICATIONS The requirements listed below are representative of the knowledge, skill and/or ability required for his position. Educational preparation includes a Bachelor’s degree in nursing, physical therapy or a related specialty; WOCN or CWS strongly preferred, completion required within first year of hirePrevious experience in a similar role of field-based sales and marketing support at another wound care company with demonstrated successKnowledge of the wound care industry, prior experience with tissue products strongly preferredDemonstrates evidence of expertise and leadership in the practice of wound care to complement the vision of the company.Experience in developing and implementing educational programs for HCPs, including physicians and nurses.Confident, experienced public speaker including large national or international events.Prior experience in managing field based direct reports.This position requires 50-75% travel.Computer Literate: MS Office Suite (Word, Excel, Power Point), Outlook)"," 1 days ago"
"308","Scientist - Operations Research"," United Airlines"," – Chicago, IL"," We have a wide variety of career opportunities around the world come find yours. Overview Engages in value added activities that generate practical solutions to complex business problems, explores and defines new business alternatives, and drives improvement in business decisions through innovations, research & development, and product knowledge. In addition, must have in-depth subject matter and professional expertise as well as thorough knowledge of the business tools and systems which render judgment and professional opinion an essential component of the job. ResponsibilitiesIdentifies, investigates and introduces industry leading concepts to solve complex business problemsResponsible for driving product enhancements, and/or research & development activities independently or as part of a team, with an orientation to locating opportunity, generating practical business solutions, and delivering valueLeverages understanding of the business process and in-depth knowledge of business systems to identify and implement solutions and influences business processes that will result in significant bottom-line contributions and/or efficiency improvementsStays abreast of changing business trends and enable the company in staying ahead of its competitionSet short and medium-term direction for research effortsDesigns and/or implements mathematical models to drive critical financial, operational, and/or strategic decisionsDevelops the approach and methods to define and solve management problems through quantitative analysis and analytical models, using tools and techniques covered in Operation Research, Statistics, and Econometrics sciences using structured programming languages such as C, C++, and Java in addition to BI toolsImplements model prototypes using optimization and statistical toolkits such as CPLEX, AMPL, OPL, or JMP. Designs and develops models for several efforts, and interfaces with client organizations and ITRegular communication and presentation to organization leaders are required, with emphasis on visualization skill, quality, and timelinessShare accountability for training other staff professionals within the organizationMentor individuals for acquiring and/or maintaining the technical skills for which scientist can serve as the subject matter expertEducationAdvanced degree (M.S., Ph.D., or equivalent) in operations research, statistics, or a related quantitative field requiredPhD in Operations Research or Statistics is preferredKnowledge/Skills Required Advanced quantitative skills, subject matter expertise in at least one business area, good business technical communication, verbal/written communication and presentation and sales skillsAdaptability to changing business environmentGood interpersonal skills and ability to interact with clients at all levels and influence business strategyStays abreast of changing industry trends and enable the company in staying ahead of its competitionProficient with Microsoft Office and BI tools Preferred Successful industry presentationsKnowledge of United/Industry data sourcesExperience Required 3+ year's of experience at successive levels of analytical field solving complex business problems with application of advanced quantitative techniquesIn depth experience in model prototyping through use of either optimization toolkit(s) including CPLEX, AMPL, or OPL or experience in statistical modeling using applications such as SAS, Minitab, GaussStrong experience with C, C++, Java, or other structured programming languageIn depth experience with mathematical programming, statistics, and/or econometric modeling1+ years of airline business experienceDemonstrated ability in innovation to create business value and influence business strategy Preferred 5-7 year's experience in advanced research in quantitative and analytical fields in Airline Industry such as Operation Research, Statistics, and/or Econometric ModelingExisting productive connections with academia to keep abreast of new developmentsOtherMust be legally authorized to work in the United States for any employer without sponsorshipSuccessful completion of interview required to meet job qualificationReliable, punctual attendance is an essential function of the positionINDUAL"," 6 days ago"
"309","Scientist - Operations Research"," United Airlines"," – Chicago, IL"," We have a wide variety of career opportunities around the world come find yours. Overview Engages in value added activities that generate practical solutions to complex business problems, explores and defines new business alternatives, and drives improvement in business decisions through innovations, research & development, and product knowledge. In addition, must have in-depth subject matter and professional expertise as well as thorough knowledge of the business tools and systems which render judgment and professional opinion an essential component of the job. ResponsibilitiesIdentifies, investigates and introduces industry leading concepts to solve complex business problemsResponsible for driving product enhancements, and/or research & development activities independently or as part of a team, with an orientation to locating opportunity, generating practical business solutions, and delivering valueLeverages understanding of the business process and in-depth knowledge of business systems to identify and implement solutions and influences business processes that will result in significant bottom-line contributions and/or efficiency improvementsStays abreast of changing business trends and enable the company in staying ahead of its competitionSet short and medium-term direction for research effortsDesigns and/or implements mathematical models to drive critical financial, operational, and/or strategic decisionsDevelops the approach and methods to define and solve management problems through quantitative analysis and analytical models, using tools and techniques covered in Operation Research, Statistics, and Econometrics sciences using structured programming languages such as C, C++, and Java in addition to BI toolsImplements model prototypes using optimization and statistical toolkits such as CPLEX, AMPL, OPL, or JMP. Designs and develops models for several efforts, and interfaces with client organizations and ITRegular communication and presentation to organization leaders are required, with emphasis on visualization skill, quality, and timelinessShare accountability for training other staff professionals within the organizationMentor individuals for acquiring and/or maintaining the technical skills for which scientist can serve as the subject matter expertEducationAdvanced degree (M.S., Ph.D., or equivalent) in operations research, statistics, or a related quantitative field requiredPhD in Operations Research or Statistics is preferredKnowledge/Skills Required Advanced quantitative skills, subject matter expertise in at least one business area, good business technical communication, verbal/written communication and presentation and sales skillsAdaptability to changing business environmentGood interpersonal skills and ability to interact with clients at all levels and influence business strategyStays abreast of changing industry trends and enable the company in staying ahead of its competitionProficient with Microsoft Office and BI tools Preferred Successful industry presentationsKnowledge of United/Industry data sourcesExperience Required 3+ year's of experience at successive levels of analytical field solving complex business problems with application of advanced quantitative techniquesIn depth experience in model prototyping through use of either optimization toolkit(s) including CPLEX, AMPL, or OPL or experience in statistical modeling using applications such as SAS, Minitab, GaussStrong experience with C, C++, Java, or other structured programming languageIn depth experience with mathematical programming, statistics, and/or econometric modeling1+ years of airline business experienceDemonstrated ability in innovation to create business value and influence business strategy Preferred 5-7 year's experience in advanced research in quantitative and analytical fields in Airline Industry such as Operation Research, Statistics, and/or Econometric ModelingExisting productive connections with academia to keep abreast of new developmentsOtherMust be legally authorized to work in the United States for any employer without sponsorshipSuccessful completion of interview required to meet job qualificationReliable, punctual attendance is an essential function of the positionINDUAL"," 6 days ago"
"310","Hair Stylist - Sherman Plaza"," Great Clips"," – Evanston, IL"," Great is who we are and what we do! At Great Clips, we know that stylists like you are most happy when they’re cutting hair, so at a Great Clips salon, that’s exactly what you get to do!  Want to be the best stylist in town? At Great Clips, that can happen. Want to be a salon manager or trainer or a member of an artistic design team? Yep, at Great Clips, you can make that happen, too. Your talent. Our support. Join a company with lots to offer. Whether you’re a new (or about to be new) stylist, or you’re an experienced stylist looking for your next career move, you’ll have the chance to: Make money right away with a guaranteed base wageReceive incentives and recognition for a job well doneCut hair for an immediate customer baseGet ongoing training and career advancementWork flexible schedulesLearn the latest trends and advanced skills Sounds good, right? Then we want to hear from you! At Great Clips, there’s no rule that says you can’t soar with scissors. Go do what you love doing with a great brand. Join our team of stylists today.  Similar keywords: Cosmetology, Hair Stylist, Hairstylist, Hairdresser, Salon, Esthetician,  Hospitality, Cosmetologist, Barber Location Information: Sherman Plaza  819 Davis St  Evanston, IL 60201  Great Clips, Inc. complies with E-Verify requirements in states where it is mandated. Click HERE for more information."," 1 days ago"
"311","Hair Stylist - Sherman Plaza"," Great Clips"," – Evanston, IL"," Great is who we are and what we do! At Great Clips, we know that stylists like you are most happy when they’re cutting hair, so at a Great Clips salon, that’s exactly what you get to do!  Want to be the best stylist in town? At Great Clips, that can happen. Want to be a salon manager or trainer or a member of an artistic design team? Yep, at Great Clips, you can make that happen, too. Your talent. Our support. Join a company with lots to offer. Whether you’re a new (or about to be new) stylist, or you’re an experienced stylist looking for your next career move, you’ll have the chance to: Make money right away with a guaranteed base wageReceive incentives and recognition for a job well doneCut hair for an immediate customer baseGet ongoing training and career advancementWork flexible schedulesLearn the latest trends and advanced skills Sounds good, right? Then we want to hear from you! At Great Clips, there’s no rule that says you can’t soar with scissors. Go do what you love doing with a great brand. Join our team of stylists today.  Similar keywords: Cosmetology, Hair Stylist, Hairstylist, Hairdresser, Salon, Esthetician,  Hospitality, Cosmetologist, Barber Location Information: Sherman Plaza  819 Davis St  Evanston, IL 60201  Great Clips, Inc. complies with E-Verify requirements in states where it is mandated. Click HERE for more information."," 1 days ago"
"312","Administrative Assistant"," Telecom Brokerage"," – Chicago, IL","Position Summary:Provide administrative and office support activities and assist with basic accounting functions.Essential Functions and Responsibilities:Schedule and organize complex activities such as meetings, travel, conferences and other activities & eventsPrepare and edit correspondence, communications, presentations and other documentsFile and retrieve documents and reference materialsConduct research, assemble and analyze data to prepare reports and documentsManage and maintain executives schedules, appointments and travel arrangementsArrange and coordinate meetings and eventsManage office building requests. i.e. parking passes, maintenance requests and building issuesMonitor, respond to and distribute incoming communicationsAnswer and manage incoming callsReceive and interact with incoming visitorsInteract with external clientsAssist with spreadsheets, invoices, purchase orders, and other basic accounting functionsReview and enter expense reports for employee reimbursementReview operating practices and implement improvements where necessaryOrder food when needed for group meetings and large company eventsMaintain relationships with local catering outletsCoordinate with Marketing if a carrier or partner is coming in to do a training and provide lunch if neededArrange all hotel reservationsCoordinate all air travel for TBI employees and visiting partnersPrepare and deliver monthly travel reports to ExecutivesAssist with coordinating all employee meetingsManage conference room calendarsMaintain relationships and negotiate rates for local hotels Be a resource for guests, for instance if a guest needs a cab, hotel, etc. Order, maintain and distribute office suppliesTrack and award TBI Journey Points Manage and maintain TBI LibraryHandle all shipping via Fed-ex, USPS or UpsClean and maintain 2 kitchens and manage all kitchen suppliesOrganize and maintain 2 storage roomsAssist in the coordination of internal events, like the TBI Vendor Fair, Wellness Week, and Holiday Party.Support Managers and Directors as neededProvide assistance to other departments in the case of a low workloadWater office plants weeklyPerforms other duties as assigned. Job Requirements:3-5 years related experience preferredProficiency with Microsoft Office applications, including Word, Excel, Outlook and PowerPointMust be highly organized and detail orientedMaintains a high level of visibility within the organizationExcellent oral and written communication skillsExcellent time management skillsCommitment to company valuesPhysical DemandsThe physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of the job. Reasonable accommodations may be made to individuals with disabilities to perform essential functions:While performing duties of job, incumbent is occasionally required to stand; walk; sit; use hands; handle objects, tools, or controls; reach with hands and arms; talk and hear. Employee must occasionally lift and/or move up to 25 pounds. Specific vision abilities required by the job include close vision, distance vision, color vision, peripheral vision, depth perception, and the ability to adjust focus.Candidates for all positions with TBI must be legally authorized to work in the United States on a permanent basis. Verification of employment eligibility will be required at the time of hire. Visa sponsorship is not available for any positions with TBI.TBI is an equal opportunity employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment regardless of their race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status or protected veteran status."," 1 days ago"
"313","Administrative Assistant"," Telecom Brokerage"," – Chicago, IL","Position Summary:Provide administrative and office support activities and assist with basic accounting functions.Essential Functions and Responsibilities:Schedule and organize complex activities such as meetings, travel, conferences and other activities & eventsPrepare and edit correspondence, communications, presentations and other documentsFile and retrieve documents and reference materialsConduct research, assemble and analyze data to prepare reports and documentsManage and maintain executives schedules, appointments and travel arrangementsArrange and coordinate meetings and eventsManage office building requests. i.e. parking passes, maintenance requests and building issuesMonitor, respond to and distribute incoming communicationsAnswer and manage incoming callsReceive and interact with incoming visitorsInteract with external clientsAssist with spreadsheets, invoices, purchase orders, and other basic accounting functionsReview and enter expense reports for employee reimbursementReview operating practices and implement improvements where necessaryOrder food when needed for group meetings and large company eventsMaintain relationships with local catering outletsCoordinate with Marketing if a carrier or partner is coming in to do a training and provide lunch if neededArrange all hotel reservationsCoordinate all air travel for TBI employees and visiting partnersPrepare and deliver monthly travel reports to ExecutivesAssist with coordinating all employee meetingsManage conference room calendarsMaintain relationships and negotiate rates for local hotels Be a resource for guests, for instance if a guest needs a cab, hotel, etc. Order, maintain and distribute office suppliesTrack and award TBI Journey Points Manage and maintain TBI LibraryHandle all shipping via Fed-ex, USPS or UpsClean and maintain 2 kitchens and manage all kitchen suppliesOrganize and maintain 2 storage roomsAssist in the coordination of internal events, like the TBI Vendor Fair, Wellness Week, and Holiday Party.Support Managers and Directors as neededProvide assistance to other departments in the case of a low workloadWater office plants weeklyPerforms other duties as assigned. Job Requirements:3-5 years related experience preferredProficiency with Microsoft Office applications, including Word, Excel, Outlook and PowerPointMust be highly organized and detail orientedMaintains a high level of visibility within the organizationExcellent oral and written communication skillsExcellent time management skillsCommitment to company valuesPhysical DemandsThe physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of the job. Reasonable accommodations may be made to individuals with disabilities to perform essential functions:While performing duties of job, incumbent is occasionally required to stand; walk; sit; use hands; handle objects, tools, or controls; reach with hands and arms; talk and hear. Employee must occasionally lift and/or move up to 25 pounds. Specific vision abilities required by the job include close vision, distance vision, color vision, peripheral vision, depth perception, and the ability to adjust focus.Candidates for all positions with TBI must be legally authorized to work in the United States on a permanent basis. Verification of employment eligibility will be required at the time of hire. Visa sponsorship is not available for any positions with TBI.TBI is an equal opportunity employer committed to a culturally diverse workforce. All qualified applicants will receive consideration for employment regardless of their race, religion, color, age, sex, national origin, sexual orientation, gender identity, disability status or protected veteran status."," 1 days ago"
"314","Restaurant Associate"," Five Guys Burgers & Fries"," – Chicago, IL","Like the bottom bun of a burger, Five Guys offers a solid foundation! At Five Guys, we serve outstanding burgers and fries, in clean restaurants with a top tiered customer service approach!  If you are someone that enjoys interacting with people, challenging yourself while growing your career we are interested in speaking with you! You will love our dynamic team environment and being recognized for your contributions to your team's success. Plus, you'll be amazed at our many opportunities to grow and develop within the Company.  This is not a job, this is a career opportunity!  What’s in it for you? A fast-paced, high-energy environmentCompetitive base pay and excellent potential bonusWork with fresh ingredients and highest quality productsAmazing growth opportunitiesFree Meals while you work401k, Medical, Dental and Vision based on eligibilityClick here for a detailed description of this position Five Guys Operations LLC participates in eVerify. Click here for information about eVerify. Click the following links for important information about Five Guys’ participation in this program and your rights. eVerify Notice of Participation - English  eVerify aviso de participación - Espanol Right to Work Poster - English  Derecho al trabajo en cartel - EspanolBy choosing to APPLY, you acknowledge that we are an eVerify employer and you have read the Detailed Position Description, as well as our Privacy Policy. It is the policy of Five Guys to provide equal employment opportunity (EEO) to all persons.The Company strives to increase representation of women, people of color, veterans and individuals with disabilities in all areas of the Company."," 4 days ago"
"315","Restaurant Associate"," Five Guys Burgers & Fries"," – Chicago, IL","Like the bottom bun of a burger, Five Guys offers a solid foundation! At Five Guys, we serve outstanding burgers and fries, in clean restaurants with a top tiered customer service approach!  If you are someone that enjoys interacting with people, challenging yourself while growing your career we are interested in speaking with you! You will love our dynamic team environment and being recognized for your contributions to your team's success. Plus, you'll be amazed at our many opportunities to grow and develop within the Company.  This is not a job, this is a career opportunity!  What’s in it for you? A fast-paced, high-energy environmentCompetitive base pay and excellent potential bonusWork with fresh ingredients and highest quality productsAmazing growth opportunitiesFree Meals while you work401k, Medical, Dental and Vision based on eligibilityClick here for a detailed description of this position Five Guys Operations LLC participates in eVerify. Click here for information about eVerify. Click the following links for important information about Five Guys’ participation in this program and your rights. eVerify Notice of Participation - English  eVerify aviso de participación - Espanol Right to Work Poster - English  Derecho al trabajo en cartel - EspanolBy choosing to APPLY, you acknowledge that we are an eVerify employer and you have read the Detailed Position Description, as well as our Privacy Policy. It is the policy of Five Guys to provide equal employment opportunity (EEO) to all persons.The Company strives to increase representation of women, people of color, veterans and individuals with disabilities in all areas of the Company."," 4 days ago"
"316","Compliance Intern"," National Futures Association"," – Chicago, IL"," Compliance Intern Description: The Compliance Intern's main responsibility is to assist the Compliance department with its core functions of examinations, investigations and financial surveillance of NFA Members. The Compliance Intern will attend various internal training classes and assist with other special projects as necessary. The Intern also will interact with the investing public, senior staff and NFA Member firms. Requirements:Must be currently enrolled in Junior year of studiesCumulative GPA of 3.0 or higherWorking toward NFA's Compliance Examiner requirements of 9 hours of Accounting, including an Intermediate Accounting classExcellent oral and written communication skills; detail-orientedStrong analytical and problem-solving skillsMust be professional, mature and reliableTravel may be requiredBachelor's degree or expects to graduate within one year of completing the internshipLocation: Chicago and New York Apply Now for a job﻿"," 6 days ago"
"317","Compliance Intern"," National Futures Association"," – Chicago, IL"," Compliance Intern Description: The Compliance Intern's main responsibility is to assist the Compliance department with its core functions of examinations, investigations and financial surveillance of NFA Members. The Compliance Intern will attend various internal training classes and assist with other special projects as necessary. The Intern also will interact with the investing public, senior staff and NFA Member firms. Requirements:Must be currently enrolled in Junior year of studiesCumulative GPA of 3.0 or higherWorking toward NFA's Compliance Examiner requirements of 9 hours of Accounting, including an Intermediate Accounting classExcellent oral and written communication skills; detail-orientedStrong analytical and problem-solving skillsMust be professional, mature and reliableTravel may be requiredBachelor's degree or expects to graduate within one year of completing the internshipLocation: Chicago and New York Apply Now for a job﻿"," 6 days ago"
"318","Hair Stylist - Salem Square"," Great Clips"," – Countryside, IL"," Great is who we are and what we do! At Great Clips, we know that stylists like you are most happy when they’re cutting hair, so at a Great Clips salon, that’s exactly what you get to do!  Want to be the best stylist in town? At Great Clips, that can happen. Want to be a salon manager or trainer or a member of an artistic design team? Yep, at Great Clips, you can make that happen, too. Your talent. Our support. Join a company with lots to offer. Whether you’re a new (or about to be new) stylist, or you’re an experienced stylist looking for your next career move, you’ll have the chance to: Make money right away with a guaranteed base wageReceive incentives and recognition for a job well doneCut hair for an immediate customer baseGet ongoing training and career advancementWork flexible schedulesLearn the latest trends and advanced skills Sounds good, right? Then we want to hear from you! At Great Clips, there’s no rule that says you can’t soar with scissors. Go do what you love doing with a great brand. Join our team of stylists today.  Similar keywords: Cosmetology, Hair Stylist, Hairstylist, Hairdresser, Salon, Esthetician,  Hospitality, Cosmetologist, Barber Location Information: Salem Square  5555 S Brainard Ave Ste 700  Countryside, IL 60525  Great Clips, Inc. complies with E-Verify requirements in states where it is mandated. Click HERE for more information."," 1 days ago"
